Mask Number,Area (px^2),Center X (px),Center Y (px),DAPI - Clean Intensity (Magnitude/px^2),DAPI - Clean Standard Deviation (Magnitude),DAPI - Clean Background Intensity (Magnitude/px^2),FITC - Clean Intensity (Magnitude/px^2),FITC - Clean Standard Deviation (Magnitude),FITC - Clean Background Intensity (Magnitude/px^2),Alexa 594 Clean (620-60) Intensity (Magnitude/px^2),Alexa 594 Clean (620-60) Standard Deviation (Magnitude),Alexa 594 Clean (620-60) Background Intensity (Magnitude/px^2)
1845,141,1913,1310,352.4609929,37.25521662,232.0141844,163.4751773,49.37936494,140,115.8156028,22.67270317,91.91489362
1846,204,1829,1313,430.877451,37.21019931,254,158.4166667,68.43089846,140,118.0441176,24.51847629,98
1847,175,1316,1313,326.8685714,35.1486947,269.9257143,156.3028571,86.43175426,129.0628571,116.1657143,31.96893196,88
1848,306,1631,1313,422.3954248,53.85172408,246.4673203,186.6143791,190.7390386,123.9673203,143.3627451,62.92047375,85
1849,250,2039,1325,299.64,34.07947621,233.744,109.288,71.55096479,135,84.568,27.7751546,99
1850,371,1849,1327,917.4204852,95.730702,254,301.4123989,327.7730857,140,213.967655,107.298014,98
1851,338,1882,1320,656.2011834,99.8261084,254,253.8550296,246.8150253,140,198.0710059,93.13606867,97.77218935
1852,350,1109,1321,240.8742857,33.93065573,283,134.8,55.97094182,139,74.28857143,17.82418549,99
1853,265,1492.5,1334,290.4188679,32.7923932,261.7773585,148.5283019,57.37266882,123.1283019,97.37358491,23.02683013,88.97358491
1854,325,1732,1325,330.0738462,61.94765091,254,198.2676923,101.5519728,132,139.6892308,46.35716188,91
1855,69,1832.5,1327,407.4492754,27.44559836,254,159.2173913,54.94102085,140,105.4492754,21.32282416,98
1856,267,1524,1326,300.2883895,35.95732987,255,148.6142322,84.37997647,123.2958801,107.7041199,28.39117367,83
1857,157,1568,1330,403.133758,41.72037368,255,176.0127389,112.9483145,123,139.0764331,33.37923917,85
1858,180,1136.5,1331,305.8055556,30.60723078,283,138.7277778,57.7248431,139,78.67777778,17.53676284,99
1859,241,1150,1332,297.0954357,35.64423439,283.1327801,174.8838174,78.88363806,139,111.1908714,35.90747484,99
1860,235,1848,1327,438.0978723,44.05121794,254,189.5787234,117.66984,140,142.8212766,40.32318656,98
1861,375,1666,1335,304.7546667,40.89548036,246,172.0293333,107.9778328,131.1973333,114.76,36.16592777,91
1862,694,1939,1335,310.092219,31.80873758,228.2262248,144.0273775,75.91430288,138.6974063,105.1887608,25.30518693,90
1863,264,1481.5,1333,318.2916667,33.56480439,259.0340909,141.9318182,94.49985498,122.8825758,99.625,25.89198644,86.08712121
1864,307,1076,1337,585.6807818,101.7236472,279.1302932,283.4625407,232.9786711,136,192.1693811,84.44794181,99
1865,152,1977.5,1339.5,354.8026316,64.925208,222.8092105,197.2960526,79.80464886,134,155.7828947,57.55261546,93
1866,600,2036,1340,1117.776667,188.1248635,234,310.2983333,637.4010095,135,303.5533333,204.7307132,99
1867,294,1110,1344,448.7108844,53.09491075,283,180.5204082,165.2810661,137.7585034,112.755102,41.31409561,99
1868,253,1503,1345,349.2766798,33.5617092,255.8300395,164.9762846,80.73031315,123.0237154,113.0513834,27.2324162,83
1869,276,1513,1345,297.4275362,31.00532914,255.3949275,142.9782609,68.02153538,123,104.0869565,25.60027791,83
1870,318,1979,1341,262.2578616,33.3123639,229.6981132,155.5849057,54.6858783,134.7987421,109.8647799,34.74100594,93.64150943
1871,359,1799,1349,605.6490251,53.97295174,254,194.1448468,210.2058434,138.6908078,136.4233983,48.00836878,98
1872,304,758,1348,364.4309211,43.09321106,267.3618421,180.2105263,89.3782807,117.6776316,114.3684211,31.21313598,94
1873,340,1799,1350,425.2470588,43.45821329,254,156.4852941,107.6954798,132.2794118,104.4411765,31.35992518,98
1874,388,1972,1343,690.564433,70.29921413,225.8762887,235.9510309,270.0654021,135.4484536,203.8427835,85.00933844,91.88659794
1875,196,1904,1354,199.6173469,40.84936368,253,149.6071429,51.89774468,140,116.4030612,41.37850044,93.90816327
1876,329,1756,1356,707.343465,74.45000788,253.8723404,206.6960486,283.4188607,132,155.4711246,70.78415266,95.96960486
1877,343,1853,1372,437.9329446,43.85863466,254,158.2069971,121.9232749,140,128.1953353,39.15622901,98
1878,434,1858,1362.5,775.5529954,92.51577298,253.9285714,258.0184332,255.6513453,140,204.0046083,91.66620326,98
1879,430,1668,1365,550.4023256,80.6253208,246,244.1465116,229.1530336,131.5395349,185.272093,78.15239976,91
1880,353,774,1370.5,584.6515581,69.53493301,268.2492918,266.8555241,197.4519802,115.8215297,179.4362606,63.91073355,88.03399433
1881,264,941,1366,273.4545455,48.40410948,272.0113636,243.5189394,48.80306723,111.1969697,146.5606061,30.93799947,91
1882,330,999,1366,257.1090909,43.01342821,275,166.6030303,55.86822513,115,105.7484848,25.42430952,92
1883,432,1448,1370,526.4421296,57.73096791,256,191.2222222,190.894114,129.9375,127.8356481,48.20656758,84.93055556
1884,186,1500,1366,301.1612903,26.53295889,256,138.2580645,52.7426778,129.2741935,103.5967742,23.99558046,83.61290323
1885,361,1447,1369,355.5872576,34.53118904,257.8282548,147.5567867,75.26659104,129.6177285,99.57617729,21.06841733,83.44875346
1886,294,1044,1371,408.5,63.36656154,275.8197279,212.462585,159.3487332,120.6496599,147.3401361,58.85517559,93.15306122
1887,292,747,1372,347.3972603,35.15048382,267.2636986,167.4863014,84.24799584,115.7739726,119.0513699,29.65171422,89.39726027
1888,160,1365,1374,292.40625,34.48586838,265,155.31875,62.07180837,126,113.49375,25.59751287,83
1889,314,1472,1371,380.0796178,32.76259466,256,150.0923567,102.7717004,130.1146497,87.47452229,21.22301302,88.88535032
1890,428,883,1378,354.9953271,57.08821856,272,217.911215,121.3175907,111,138.5957944,50.38770231,91
1891,264,1088,1378,330.3295455,31.66548692,278.9734848,137.7689394,104.4559385,132.5113636,80.70075758,23.18247665,98.79545455
1892,130,774,1380,337.4615385,34.49017127,268,194.3307692,69.55909359,115.0076923,126.6538462,29.03211575,88
1893,357,1016,1380,383.7507003,49.0351801,275,206.0784314,133.4599087,115.0420168,135.0952381,48.31773239,92.03361345
1894,261,1552,1380,352.0344828,47.87839309,250.5172414,183.9578544,112.321905,123,137.8237548,44.70974308,87
1895,286,1116,1381,336.041958,32.25395811,278.9755245,141.9615385,97.86075852,132.7832168,86.62237762,23.02136436,98.76923077
1896,457,1877,1373,673.5645514,81.42576318,253,231.8730853,242.2196713,140,191.6258206,82.7642633,98
1897,254,2043,1394,2091.65748,373.5040065,234,449.2913386,1136.800522,135,626.1496063,432.5986571,93
1898,211,1771,1383,224.1895735,26.84350108,249.5402844,106.8530806,40.79089634,132,70.61611374,14.84233091,96.06635071
1899,618,1863,1374,577.8640777,96.02186338,253.1925566,204.671521,301.1123586,139.3964401,163.592233,95.94355481,98
1900,556,1927,1384,489.2607914,58.59720587,235.7553957,173.3597122,202.5878218,137.9640288,137.1834532,57.66441105,91.06115108
1901,301,2013,1387,286.9036545,33.01172314,234,114.3986711,62.53591517,135,99.86046512,26.28118082,93
1902,180,1580.5,1393,228.4222222,28.48100361,247,146.9944444,33.17786089,123,94.7,18.88036431,92
1903,273,1324,1401,275.4981685,58.48415822,268.4688645,195.7985348,61.15157906,126.043956,134.7582418,35.7030257,84.55311355
1904,346,992,1397,660.6213873,57.39710346,275,206.1473988,257.6413832,115.7023121,139.9971098,52.19997771,91.87572254
1905,532,1653,1402,934.6785714,119.9411389,246,303.3139098,474.1611684,131,254.0695489,118.4186167,91.84398496
1906,364,1621,1403,543.5631868,61.28757431,246.3763736,217.4642857,171.1279027,126,169.0576923,53.63697453,92
1907,403,1132,1404,937.6228288,146.4302745,270.7766749,376.0744417,435.4741302,120.8114144,273.0620347,143.7188508,90.77171216
1908,292,1341,1409,424.5753425,51.2647005,265.1541096,191.0513699,143.5350137,126,114.859589,32.49970886,83
1909,285,1735,1405,737.522807,80.09437647,247,247.0035088,307.8333021,132,215.6491228,92.67858498,91
1910,468,1661,1406,1070.200855,117.7974593,246,379.7542735,401.3068937,131,266.6025641,122.8534239,91.83547009
1911,299,2041,1406,924.3712375,129.1271798,234,229.916388,404.9886227,132.3779264,269.8561873,145.5631141,93
1912,374,1908,1407,310.8983957,44.12313556,237.4197861,140.2165775,107.3576636,136,105.4278075,38.59237554,92.96256684
1913,211,1806,1408,281.7962085,25.32472297,251.6540284,119.8578199,46.44127049,127,84.32701422,18.04259986,98
1914,249,1334,1407,280.4056225,81.81928256,266.7590361,327.2008032,60.72060659,126,223.8955823,69.14428828,83
1915,237,1828,1410,313.7552743,30.91305606,253,122.278481,80.12955098,129.3122363,88.37552743,26.03009813,98
1916,229,1947,1418,307.9912664,38.89165944,227.6069869,129.6200873,99.09516033,134.5152838,103.0655022,31.10297114,90
1917,332,950,1419,756.373494,71.05856909,275,252.5,277.7409718,116.3554217,177.7831325,63.04303392,91
1918,373,1153,1419,867.7855228,94.31904054,268,290.7587131,438.0335053,131.0509383,202.7747989,107.356269,91.61930295
1919,583,1597,1421,1208.509434,190.8075388,247.0686106,387.7650086,610.2152537,124.6003431,312.8850772,190.0430196,92
1920,400,1626,1422,565.495,82.40440193,245.8525,265.8475,211.93964,126,178.3275,84.29141623,92
1921,380,1337,1412,369.4657895,55.076118,264.9526316,204.8342105,110.1285715,126,128.9473684,36.12215231,82.96842105
1922,148,1062,1424,308.3378378,29.62079624,274.4932432,174.1283784,36.3633504,124.5405405,103.5067568,18.12297246,91.89189189
1923,190,983,1425,294.7947368,27.1437939,275,127.4263158,61.68957081,123.0684211,70.22105263,16.01631374,91
1924,196,1886,1426,249.1530612,34.5981506,237.627551,118.744898,70.90403078,135.6020408,82.7755102,23.36160805,94.53061224
1925,220,1459,1427,315.8590909,34.91497233,256.2181818,142.9363636,64.58376147,132,83.73636364,22.54358631,99.33636364
1926,236,1824,1428,301.6059322,29.32671421,247.9830508,123.8432203,60.9816977,127,88.06779661,23.76685653,97.5
1927,394,993,1426,639.6319797,106.67562,275,285.6827411,253.8526132,124,202.3730964,98.81496516,91
1928,419,838,1434,147.3341289,79.50655572,270,280.1527446,33.15474888,115.5083532,148.0548926,49.74099754,87.33651551
1929,464,1226,1442,623.7715517,79.54226006,268.4784483,260.5280172,256.0493582,132,196.8017241,71.69725405,85
1930,808,1513,1436,656.7091584,94.15210231,258.625,269.8638614,312.2773579,132,183.2611386,82.44573071,100
1931,179,1755,1438,307.575419,26.1476604,245.4022346,120.3910615,40.7897963,131,81.25139665,16.40253597,90
1932,396,1169,1439,420.5984848,48.83785174,268,182.2323232,140.479659,132,123.5429293,43.36312002,92
1933,359,1493,1442,283.6155989,38.95660345,259,178.3259053,60.30627029,132,106.4874652,24.46898011,100
1934,326,1550,1442,265.8619632,39.29071714,253.5490798,144.5644172,79.86062452,130.2361963,89.18711656,30.58303129,100
1935,371,1227,1441,412.148248,48.60925791,268,199.7466307,150.6609299,132,134.1886792,43.70171598,85
1936,331,1462,1448,554.2839879,52.19639986,259,199.2567976,194.0474271,132,123.3655589,49.41478025,100
1937,311,786,1450,364.6784566,53.8257354,268,213.1961415,106.3747461,115,139.9356913,44.95448285,88
1938,507,1207,1442,788.5739645,90.74213492,268,293.4714004,349.1971876,132,213.3155819,99.75116775,89.55621302
1939,307,1995,1451,925.3745928,119.6463659,222,282.4332248,327.6996369,126,283.8599349,135.8836846,89
1940,533,1360,1469,375.412758,52.10606838,256.1594747,186.5365854,143.1367661,125.0393996,136.1744841,45.40794151,81.13883677
1941,285,821,1456,474.9684211,61.7289397,269.8385965,220.154386,147.5984121,115,139.2631579,38.79919699,88
1942,375,1700,1460,330.5173333,57.87652663,243.7813333,172.0533333,104.6264764,131.9733333,126.0613333,51.80660224,91
1943,369,860,1470,374.2384824,40.16498888,270,171.899729,126.0219422,118,120.3089431,39.04264601,87
1944,130,1883,1462,290.3461538,23.56608845,235,95.06153846,37.80708099,122,51.27692308,10.96012178,92
1945,314,1937,1463,338.9522293,37.11132787,224.7484076,136.7038217,92.11068289,122,110.4235669,31.38805178,89
1946,309,1183,1457,523.3851133,40.53513736,268,176.3268608,192.7479948,132,104.3430421,31.19698815,92
1947,283,1116,1466,421.5194346,47.34776067,271.3074205,194.3780919,124.741785,130.0918728,134.745583,46.7631607,93
1948,433,1443,1466,544.1778291,72.22795032,258.812933,236.0715935,206.8841783,132,172.6628176,68.77426796,97.65819861
1949,517,1496,1467,462.5938104,102.5148257,259,293.9439072,247.4132715,132,192.0038685,93.0802562,100
1950,705,1026,1468,805.2099291,112.2368295,274.4468085,332.0879433,334.615559,124.5106383,228.6808511,100.0904931,91.05673759
1951,342,1619,1468,695.005848,91.23055307,243,256.9385965,401.7228367,132,210.0760234,108.0700059,92
1952,184,1899,1469,400.8695652,28.37371307,234.9456522,100.3804348,118.3426734,122,59,13.93584049,90.83695652
1953,376,1996.5,1461,666.9494681,73.73152063,215.4308511,230.1595745,202.7927812,119.1675532,198.7898936,82.62510356,89
1954,436,825,1464,846.5458716,111.2060881,268.3990826,319.8233945,365.3207631,115.0412844,229.7316514,107.2546396,87.36697248
1955,289,1095.5,1479.5,417,56.98891176,272,220.0069204,105.1665346,127.3148789,152.9411765,48.58590616,93
1956,477,1727,1476,791.4004193,94.33130759,242,301.245283,338.050505,131.1761006,246.5471698,111.0313964,91
1957,274,860,1479,322.919708,33.20185696,268.1313869,146.5693431,93.32134081,118,89.13138686,23.00830158,87
1958,212,1242.5,1481,303.8349057,30.64728796,260,147.1933962,74.38064079,132,96.06132075,22.65213996,91
1959,314,1358,1470,383.9394904,35.84991872,253,176.3917197,118.4932002,125,125.4012739,32.97542116,81
1960,463,898,1482,177.7948164,50.72935748,270.1339093,197.6587473,41.49890489,118,111.4902808,32.48162005,87.84665227
1961,211,1176,1483,341.3744076,30.08831655,265.535545,137.9478673,81.04071351,132,78.76777251,20.07505214,92.19905213
1962,360,1385,1483,514.1388889,49.90782094,253,205.4777778,204.8194194,125,162.2555556,55.75654624,81
1963,209,1102,1484,339.3110048,36.03583602,272,175.5789474,73.77912673,130,110.5406699,26.6144033,93
1964,394,1677,1485,283.1116751,29.70748417,242.4187817,129.6624365,63.11234553,132,86.89340102,21.37354211,91.03299492
1965,277,1948,1485,542.4729242,53.02465273,223,176.9241877,181.7953245,122,163.5451264,60.98576354,89
1966,253,1246,1482,269.2648221,28.88873059,260,143.2450593,81.7519782,130.2332016,88.20948617,24.69640238,91
1967,321,1218,1488,269.3239875,30.81193077,260.3738318,145.8068536,54.89337122,132,98.81308411,19.21301521,86.53271028
1968,84,1538,1489,300.2142857,27.13662285,259,133.5357143,39.2480746,131.9761905,70.72619048,12.99244562,100
1969,423,1328,1495,760.8416076,100.4147048,253,303.6690307,309.9403795,125,225.9054374,98.70599046,91
1970,314,1466,1492,777.7898089,103.6368416,259,291.6624204,381.5399021,132,219.843949,114.5720103,100
1971,438,2037,1493,349.7853881,38.21020641,215,124.0547945,100.6005062,96.10958904,110.7146119,34.96233104,88.98630137
1972,299,1489,1494,330.9063545,42.44316952,259,166.9866221,96.10001393,132,106.3177258,36.574316,100
1973,296,1632,1494.5,632.597973,58.76617086,243,204.5912162,243.5629119,132,155.5912162,56.51211171,92
1974,292,1323.5,1495.5,365.0205479,35.6066893,253.1815068,166.3493151,90.11115466,125,109.8356164,27.55102168,91
1975,149,1903,1498,245.7986577,30.73039613,231,131.4496644,45.07725798,122,118.9463087,25.3187211,81.98657718
1976,571,1648,1499,1239.991243,152.2318733,243,400.3485114,651.3900776,132,315.971979,171.2699293,91.99649737
1977,281,1794,1502,389.5017794,36.14795051,240,142.683274,125.031114,126.8149466,115.5658363,37.89058647,90.72597865
1978,120,1167,1506,322.9333333,27.41577246,263,143.575,45.98515167,132,89.09166667,17.76172631,93
1979,220,1077,1507,354.55,39.26292121,271.4636364,163.9136364,114.2662606,126,110.2909091,38.04835795,93
1980,314,1307,1511,330.8343949,39.86167718,258.2356688,158.5191083,87.30010281,125,104.2802548,30.36778485,91
1981,196,1723,1512,227.6530612,26.03348235,242,118.2602041,45.36441665,131.4336735,83.31122449,18.23999765,91
1982,296,1643,1527,810.7567568,61.50998861,243,266.8378378,263.2805843,132,182.8513514,63.41890483,92
1983,272,1772,1516,264.2536765,25.23624754,236.6801471,116.4485294,65.82503635,128.8382353,83.49264706,20.83656179,91
1984,411,1264,1517,457.1824818,54.8238386,260,189.3527981,199.6859932,128,132.9172749,53.47931415,91
1985,123,1502,1517,182.9918699,25.32638867,259,123.6504065,29.45335182,130.5691057,73.92682927,15.21225279,100
1986,185,381,1519,456.0054054,30.74336744,250,181.3567568,53.46865165,112,141.3945946,24.88475553,87.44324324
1987,220,1219,1521,253.3818182,25.40477626,260.5545455,127.4090909,65.50924252,131.9,76.66363636,18.62770425,88.66818182
1988,319,1531,1522,444.8401254,47.42800217,259,171.0532915,169.853089,128.1003135,118.322884,46.27235965,100
1989,94,1695,1522,163.7234043,24.83251839,242,113.4148936,24.95820345,132,68.54255319,11.21123179,92
1990,785,926,1528,410.844586,52.09251219,270,198.1719745,140.2175653,124,137.3363057,43.23428131,82.66496815
1991,323,1637,1535,700.7306502,76.55014599,243,257.5541796,305.9632258,132,205.5541796,83.26347842,92
1992,486,1088,1534,600.6748971,73.36231114,269.308642,240.1440329,254.906915,126,168.1234568,72.16802548,93.6872428
1993,312,1650,1546,392.5929487,37.64348083,243,188.6891026,82.48942843,132,122.3076923,36.85264223,92
1994,189,1170,1538,316.7037037,30.10180389,262,144.7407407,76.69389998,130.2433862,95.71957672,23.22074201,93
1995,672,1313,1539,557.766369,70.9941209,258.7098214,239.360119,210.4696272,125.4107143,171.0089286,68.18129102,91
1996,171,370,1540,561.7426901,29.37435798,242.3918129,182.2163743,90.17012282,112,110.8070175,17.06089984,81
1997,412,1189.5,1550,383.3616505,34.29997713,262,163.842233,99.58369689,130.3737864,109.1771845,27.5089928,83.46601942
1998,572,1605,1543,302.1241259,35.46737734,243,143.277972,92.02126255,130.6853147,92.29195804,30.50348787,92
1999,30,1676,1543,134.9666667,30.04563579,243,139.8666667,17.66641726,132,79.73333333,12.77101604,92
2000,294,346,1553,625.0170068,44.19574923,241,222.0442177,108.7666337,112,152.9795918,33.66010985,79.24489796
2001,319,709,1545,358.5015674,119.3894715,259,421.0031348,96.06797497,113.6896552,272.7084639,90.38620642,85.54858934
2002,328,1910,1546,383.3963415,51.01759605,227,176,133.3060501,122,162.2378049,55.09806246,80
2003,619,1257,1549,462.0678514,52.49251964,259.9547658,177.2407108,201.2396981,127.6042003,108.9838449,38.64165799,91
2004,943,1490,1560.5,539.281018,56.98202979,258.9088017,161.931071,167.6638867,128,101.7550371,39.72469502,96.1378579
2005,258,1629.5,1542,296.5813953,33.71858839,243,145.8527132,68.12019563,131.6821705,90.22868217,20.82066354,92
2006,579,738,1553,353.6217617,100.5603845,259.5233161,350.1813472,91.63609167,112.6493955,211.9810017,72.35632215,88
2007,171,1651,1553,229.5555556,23.93078254,243,134.6666667,34.05602842,131.8596491,87.00584795,15.80078072,94.46783626
2008,340,1872,1555,434.7647059,51.21592192,227,171.5117647,175.2565854,122,149.1382353,74.46415271,81.09411765
2009,159,346.5,1556,560.163522,34.33452555,241,200.3899371,85.78615407,112,148.3207547,26.83595754,77.67924528
2010,581,1478,1559,939.1686747,181.4957373,257.7332186,422.2134251,414.9641187,127.989673,330.595525,180.9425892,92.05163511
2011,88,1578,1568,203.2386364,24.53985094,245.2159091,119.6590909,35.93672419,128,67.25,11.8779715,91.96590909
2012,428,1984,1572,755.7196262,62.2816559,209,227.5046729,300.8311841,127.8878505,212.3224299,73.58268151,94
2013,348,1163,1577,640.4310345,59.10063388,262,259.9482759,200.4893246,129.9913793,183.8994253,58.60790142,92.77586207
2014,481,980,1573,724.6133056,91.53083168,270,297.1143451,293.4408589,124,213.2037422,95.33865115,94.77754678
2015,387,1500,1573,728.7028424,88.9961502,257.5426357,289.4082687,273.5843299,128,217.1602067,92.15460746,92
2016,254,340,1581,404.0590551,50.78965211,241,248.3818898,82.08296473,112,195.4251969,40.95056688,77
2017,33,1127,1581,239.9090909,23.57957192,262,135.6060606,24.13809701,130,82.3030303,10.82671709,93
2018,423,1672,1581,315.5437352,35.05271355,243,149.5579196,76.60146356,127.7895981,88.62411348,25.23487929,96
2019,341,1156,1583,570.8445748,59.90533084,262,225.4545455,193.942432,130,159.4134897,53.43029263,93
2020,507,1221,1584,808.1065089,111.9347493,262,318.642998,335.2688328,127,242.7455621,106.0703415,92
2021,736,1661,1582,437.3274457,57.48470625,243,185.0326087,147.0484953,128.21875,124.513587,44.37545231,96
2022,362,1821,1586,483.3701657,54.13189175,227,175.4917127,187.8837856,116,140.5607735,67.74870388,88
2023,449,1265,1586,557.3986637,56.2576226,261.1848552,195.4899777,202.4054764,127,136.7126949,42.65119999,90.99554566
2024,475,1716,1599,519.8063158,78.6463086,235.2694737,250.76,182.015545,124,176.4084211,66.12171947,96
2025,443,368,1591,504.758465,43.14514278,241,213.5981941,147.1689333,112,164.3950339,39.2291063,77.60496614
2026,381,1283.5,1590.5,673.4409449,58.98019328,259.1417323,232.6377953,193.1468348,127,156.2624672,53.44061518,91
2027,320,2035,1594,190.7125,21.18625789,206.4625,86.5875,36.47542007,125.56875,63.7,13.42565737,93.73125
2028,287,1761,1604,305.4181185,45.18274312,234,164.3763066,93.10933917,124,123.8675958,44.47530031,90.78745645
2029,375,1101,1598.5,403.2186667,47.21728784,262,200.5546667,118.2813205,130,126.664,45.53419306,94.41866667
2030,477,1315.5,1600,635.1446541,90.07385057,258.9790356,267.7295597,319.5291409,127,196.8930818,95.92166301,90.50943396
2031,254,1483,1596,219.9645669,26.00507997,255,111.3976378,48.89767816,126.0314961,70.79133858,17.15863453,89.57086614
2032,387,1090,1598,357.0594315,49.90851748,262,181.8475452,124.8741712,130,120.9018088,45.26577442,95
2033,422,1176,1599,626.5971564,84.62584936,262,288.2962085,246.1521434,130,198.042654,83.91451979,92.04976303
2034,76,1462.5,1599,214.7236842,24.67675588,253.0789474,101.5657895,25.95154392,118.6842105,66.39473684,10.67717684,89
2035,157,1659,1597,366.5095541,28.3398077,243,144.6305732,54.65727927,124.7261146,76.82165605,16.47589661,96
2036,768,775,1603.5,392.3476563,50.54967086,259.4739583,189.8723958,111.6690501,112.7643229,129.6497396,48.81031561,88
2037,332,1874,1606,258.8975904,26.20876,226.9638554,104.2710843,73.51836645,122.8795181,90.02108434,22.6606952,87.55421687
2038,204,1904.5,1608,154.1911765,22.88577755,223.9117647,85.06862745,26.76034344,126.0147059,62.68627451,13.10208526,92.94117647
2039,576,1729,1621,646.0104167,58.72325293,235.5729167,263.2708333,241.1993869,124,187.8298611,59.11040998,96
2040,233,988,1614,261.3690987,28.0726893,263.4635193,120.8626609,46.23423578,124.0257511,64.3304721,13.19638692,95
2041,57,1005.5,1614,256.7017544,29.93909858,263,130.8421053,28.16720796,125,81.87719298,14.68851614,95
2042,435,1131,1614,264.0482759,29.55714358,262,137.5609195,75.17601445,130,82.11264368,22.921499,92.84827586
2043,348,1753,1614,528.4913793,57.13407356,234,206.3678161,216.3980813,124,153.7873563,74.53510602,92
2044,391,1660,1605,648.3631714,76.57593616,243,220.1253197,309.7261753,122.7723785,164.7442455,89.44865917,96
2045,352,1807,1617,248.34375,26.80346477,224.5625,123.3267045,67.42486387,124,87.4375,23.64110965,90
2046,108,1774,1618,195.1574074,26.12938094,234,118.0555556,23.99110506,124,76.23148148,15.09199607,90
2047,363,1061,1630,335.9201102,38.90620809,262,168.3966942,82.87240881,129.338843,108.4435262,27.54070781,95
2048,284,2003,1627,363.3591549,40.23298912,209,141.7429577,105.7193659,132,119.0176056,46.25864114,96
2049,100,1731,1623,301.58,34.9254256,234,191.95,31.89603693,124,125.63,20.55524952,96
2050,487,1600,1634.5,566.6283368,52.83240973,243,174.100616,232.6547528,122.3942505,109.4250513,50.33061505,94.78028747
2051,279,1278,1627,279.9498208,38.93657183,261.2258065,177.172043,75.55995517,127,118.7777778,30.13329036,87.8172043
2052,226,776,1620,279.920354,33.42051166,261.3761062,160.3495575,68.74547472,114.9469027,99.74336283,22.21081969,88
2053,223,1459,1636,287.8071749,31.95065606,247.4125561,144.8161435,61.66476897,122,107.6188341,22.36315753,80
2054,487,1094,1629,260.3039014,39.01229337,262,156.3921971,88.40841233,130,94.64887064,32.33393651,94.97535934
2055,393,1249,1630,677.8804071,71.33799501,262,243.9872774,261.9645042,127,187.4580153,70.46245847,91.92620865
2056,440,1376,1635,369.7159091,43.96834174,251,175.5363636,104.8234386,125,124.3590909,34.87560921,86.02272727
2057,315,2023,1637,474.8285714,64.33977441,207,180.0698413,159.8746797,132,167.4793651,75.23599,95.45396825
2058,62,729.5,1636,174.2258065,30.32876876,263,118.6612903,24.49383954,119.5483871,77.83870968,13.8720069,90.87096774
2059,290,1371,1636,400,41.56943982,251,172.6965517,132.2261092,125,129.8,37.78972966,85.95172414
2060,183,1312.5,1642.5,232.4098361,25.54991065,258.9672131,113.715847,31.93677324,127,81.08743169,14.52406133,85
2061,416,1061,1640,426.6826923,44.69794562,262,203.3918269,140.2112358,128.3894231,130.2716346,45.88551246,95
2062,399,951,1641,385.8997494,37.66949755,263,137.962406,109.7937307,124,75.64160401,21.76956461,94
2063,379,1407,1643,300.2269129,28.39142155,251,142.6174142,53.09028163,125,94.22955145,20.0455189,91
2064,285,1457,1635,383.2666667,39.25921661,246.6140351,177.0982456,128.9263592,123.6315789,131.8491228,41.18288446,85.94385965
2065,552,2013,1654,553.2771739,52.68655224,207.2608696,171.8949275,170.6803754,132,154.4257246,62.38902241,96
2066,414,1218,1645,698.6811594,83.79698884,262,268.2125604,260.8397034,126.9323671,201.2729469,77.42999896,92
2067,421,1910,1645,176.4085511,26.64138973,218,94.14014252,38.43472293,131.9263658,69.53206651,18.00468306,93.68646081
2068,581,1780,1657,386.8898451,42.97993561,230.2857143,147.7108434,146.1396648,124,113.8433735,33.84836233,90
2069,1054,1590,1648.5,405.9867173,56.76482245,243,191.3017078,110.9061777,123.0104364,140.1688805,44.58748285,89.0227704
2070,250,979.5,1661,174.168,45.25350087,263,228.724,31.09261615,124,130.668,31.71480872,94
2071,442,1127,1651,388.8190045,41.53481758,262,157.719457,130.5748456,130,103.739819,34.41368575,92
2072,451,1880,1651,193.0509978,25.6678277,220.4567627,96.01995565,45.89131671,123,76.72949002,17.24458033,87.60088692
2073,267,750,1654,231.9138577,31.98136302,263,145.9737828,57.88915447,118.1872659,95.89138577,24.06318829,92
2074,670,1991,1652,260.558209,28.18879151,209.3462687,108.658209,61.82720061,132,80.02089552,20.37311556,96
2075,275,1991,1653,810.5309091,82.57384654,207.1163636,242.7963636,335.1622795,132,249.1309091,104.7231541,96
2076,986,1830.5,1655,556.5334686,67.15015025,224,204.698783,247.5284394,124,150.4574037,52.78696492,90.00811359
2077,358,1310,1646,303.849162,32.02076168,258.4134078,145.3603352,84.70072301,127,101.8854749,25.34690985,84.96927374
2078,376,948,1651,389.0478723,41.9601486,263,186.5851064,124.694305,124,114.8271277,38.22277727,94
2079,357,1059,1661,311.7731092,35.70058394,261.9887955,165.4257703,89.43365223,125.3865546,108.5714286,32.90185561,94.83473389
2080,367,1279,1661,750.7765668,76.04562927,259.0735695,261.0871935,318.4585898,127,210.1880109,82.610549,84.98092643
2081,137,1411,1663,270.5839416,28.52821327,251,141.9635036,30.27074941,125,92.06569343,15.62341963,91
2082,382,1173,1666,266.7172775,30.99323057,262,130.3350785,70.62777119,130,85.4973822,22.43868855,92
2083,201,1613.5,1669.5,374.5721393,30.25342791,243,166.6766169,38.87333302,122,125.1641791,21.3749365,89.01492537
2084,398,1635,1666,324.2060302,56.0494167,239.9095477,197.2688442,89.63082843,122,136.9145729,55.45695441,93.46231156
